artist_id,artist_location,artist_name,song_id,title,duration,year
AR2VROU1187FB532D7,"Brooklyn, NY",The Tokens,SOJHGNJ12AB0189E7E,Ill Always Love You,149,1994
ARNJ4771187FB58301,"Bethesda, MD",Lisa Loeb,SOOTQCJ12AB017CD2C,Songwriting,112,2008
ARHD3RX1187FB3A7DA,"Birmingham, England",Steel Pulse,SOGNZNU12AB0189FE3,House of Love,261,1997
ARLQKWY1187B9AF7A0,Other,Caitlin Cary & Thad Cockrell,SOVTIGW12AB0180158,Something Less Than Something More,307,2005
ARQOH9U1187FB3B99B,Maryland,Cex,SOLRJZK12AB018ADCD,Drive Off A Mountain,194,2003
AR9DG6N1187B98B564,"Staten Island, NY",The Budos Band,SOQKGZJ12A58A7A0C7,Across The Atlantic,208,2005
ARC9XRP1187B9B8736,Other,Wagon Cookin',SOJAMHX12A6701F3EE,Lua,466,2002
ARC2BI11187B9ABAD7,Brighton,The Maccabees,SOIHLEJ12A6D223BC0,Tissue Shoulders,149,2007
ARMAO8B1187B98CD0E,Boston Massachusetts USA,The Chick Corea New Trio,SOVDUJI12A8C145703,The Chelsea Shuffle,359,2001
ARNY4LP1187FB42251,"Los Angeles, CA",Paul Jackson Jr.,SOGLHFL12A8C13C346,It's A Shame,251,2003
ARNY4LP1187FB42251,"Los Angeles, CA",Paul Jackson Jr.,SOTNWYD12A8C13AED0,On Eagle's Wings,290,2001
ARJ01MV1187B9A7B8D,Other,Boredoms,SOXYFYK12A8C1334CB,(arrow up),386,1999
ARG274E1187FB4BCA8,Other,Russ Taff,SOJGYPA12A8AE46C32,We Will Stand,343,1998
ARNUA59119B8668C94,Other,Los Punsetes,SOKPTKW12AB017FCE1,Fin Del Mundo,205,2008
ARYLM651187B996F67,"Scarborough, Ontario, Canada",Fefe Dobson,SORLMAB12A6701D948,Stupid Little Love Song,200,2003
ARLAUED1187B9ACEAF,"Ripley, England",Eric Clapton,SOTZYMK12A6D4F9266,Tulsa Time,242,1978
ARLAUED1187B9ACEAF,"Ripley, England",Eric Clapton,SOFZYKR12A6D4F72A5,Floating Bridge,394,1981
ARNRKDR1187FB5B1B2,"Corsham, Wiltshire",The Bears,SOGRHOT12A58A7DB50,Nobody's Fool,176,1988
ARH0TST1187FB3F8F1,"Omaha, NE",Bright Eyes,SOFLLNJ12A6D4FA78A,Old Soul Song,247,2001
ARH0TST1187FB3F8F1,"Omaha, NE",Bright Eyes / Nick Zinner,SOVBREL12A6D4F8428,Deviltown,186,2001
AR00B1I1187FB433EB,"Stockholm, Sweden",Eagle-Eye Cherry,SOXSDSB12A6701E01F,If You Don't Know By Now,304,2003
AR00B1I1187FB433EB,"Stockholm, Sweden",Eagle-Eye Cherry,SONHPYP12A8C1417AE,One Good Reason,207,2000
AR06M3F1187FB38BED,"Rossville, Tennessee (Lived in Como, Mississippi)",Mississippi Fred McDowell,SOWKEYU12A8C13C384,You Gotta Move,226,1999
ARVPLBF1187B998EEF,Other,Fallacy,SOGDAPG12A8AE456D1,Blackmarket Boy,228,2003
ARQQ5B61187B9B4F61,Other,Sparklehorse,SOQXEDM12A63110828,Eyepennies,328,2001
ARQQ5B61187B9B4F61,Other,Sparklehorse,SOHOVIP12A6D4F9267,Marigold,220,2001
ARVTCS91187FB44DF6,"Washington, D.C.",Thievery Corporation,SOHTNRC12AB0189EC5,Ambicion Eterna (Eternal Ambition) featuring Verny Varela,224,2005
ARVTCS91187FB44DF6,"Washington, D.C.",Thievery Corporation,SODRLKP12A8C142BB2,Killer's Waltz,276,1998
AR4A6DZ1187FB4D198,Gent,2 Belgen,SOZDZCB12A6D4FC23D,Fever (Live) (2003 Digital Remaster),283,2003
ARK7YU51187FB45269,Other,Klute Ft. Moocha,SOTIXOX12AC468C30A,Torrential Pain,395,2005
ARYDWIB1187B9B1FCC,Other,Toenut,SOOPPRO12A8AE47624,Trilogy,62,1995
AR945N21187FB4DDDF,"Chicago, IL",Much The Same,SOSBKLY12AB0180B83,New Years,183,2003
AR5JHNB1187FB38A34,"Brooklyn, NY",Type O Negative,SOQYTRU12A6D4FD84E,Too  Late: Frozen (Album Version),471,1993
ARRH22T1187B9A502D,"London, England",Engineers,SOSAPTK12A6D4F61A5,Nature's Editing,184,2004
ARTNHBW1187B9A5482,"Manchester, England",The Stone Roses,SOYHSNW12A8AE461CA,Shoot You Down,290,1989
AR43IDV1187FB4691A,"Toronto, Ontario - Canada",Born Ruffians,SOLOFQT12A8C1333A1,Barnacle Goose,217,2008
AR43IDV1187FB4691A,"Toronto, Ontario - Canada",Born Ruffians,SOZPBDM12AB0188F94,Plinky Plonky,317,2008
AR1QSM61187FB3C9EC,Other,The Good Life,SOINXHY12A8C13B019,Needy (Album Version),232,2004
ARMEW4Q1187FB57238,"WEST PALM BEACH, Florida",Gilberto Santa Rosa;Victor Manuelle,SOGTFWI12AB0184004,Controversia,296,1991
ARMEW4Q1187FB57238,"WEST PALM BEACH, Florida",Gilberto Santa Rosa,SOLNPSC12AB017B9C6,Amor Mio No Te Vayas,342,1991
ARMZIKF1187FB46B0D,"Los Angeles, CA",Murs,SOPXTMR12A8C13E718,What Do You Know?,245,2003
AR00YYQ1187FB504DC,"New York, NY",God Is My Co-Pilot,SOOUKWF12A8C138DB4,Behave Remix,341,1996
ARVBSHA1187B9B75AA,Other,Noumena,SOYEGLD12AC392A869,Burden Of Solacement,319,2006
AR9NDHS1187FB46432,Other,King Kobra,SOPYBQU12A8AE45B1F,Shadow Rider,246,1985
ARMHMPG1187B9A9A4A,Other,The Wreckers,SOFKARX12A8AE485EE,Damn That Radio [Live],212,2007
ARVWVKN1187FB396B8,Other,Antonio Vega,SOPIMPC12A8C13A2CA,Pueblos Blancos,264,2002
ARVWVKN1187FB396B8,Other,Antonio Vega,SOCAWAU12AB01827C9,Háblame A Los Ojos (Live),252,2002
AR8MDYR1187FB3C066,Other,Gary Hoey,SOIWRPP12A58A7B06A,Texas Son (Album Version),237,1993
ARAMCM81187B98CEF1,"Chicago, IL",The Falcon,SOBHUSP12AAFF424F4,Little Triggers,131,2006
ARLMHFV1187B9A3833,"New York, NY [Brooklyn]",Smif-n-Wessun,SOHULRD12A58A7C2FA,Wipe Ya Mouf (LP Version),300,1995
ARLMHFV1187B9A3833,"New York, NY [Brooklyn]",Smif-n-Wessun,SOOLNET12A8AE451D9,LET's GIT IT ON,230,1995
ARLMHFV1187B9A3833,"New York, NY [Brooklyn]",Smif-n-Wessun,SOVZWVN12A8AE46A39,HOME SWEET HOME,286,1995
AREPV2D1187FB5C1A1,"Albuquerque, NM",The Shins,SOSKVCM12AF729D67B,Mild Child (Album),268,2003
ARUDSAW11F4C8413EC,Other,Del The Funky Homosapien,SODWKGP12A81C20460,Hold Your Hand,202,2008
AR01WHF1187B9B53B8,"Nagoya, Japan",Lullatone,SOODTYG12A6D4FD341,Poppy,88,2003
ARLT9QW1187B99AA6D,Other,Jesca Hoop,SOBYRJH12AB0183F01,The Kingdom,228,2009
ARD8JVH1187FB4DA04,England,Bad Company,SOGQWTX12AB017FD78,Rock Steady,230,1974
ARD8JVH1187FB4DA04,England,Bad Company,SOVIUUB12AB017F36F,Call On Me,365,1975
AR4LD621187FB3DD2C,Poland,Vesania,SOXWECK12A67020594,marduke's mazemerising,279,2003
ARKAE1G1187B994A18,Other,Gershon Kingsley,SONCTTO12AB0183ED1,Trumansburg Whistle,180,1969
ARL17PR1187FB4D10A,"New York, NY",Talitha Mackenzie,SOSNFCR12AB017E288,Saor An T-Sabhaidh (The Joiner),227,1996
ARNVY191187FB565B2,Brooklyn NY,These Are Powers,SOTERCS12A8C144E4B,Shells For A Dead Chief,122,2007
ARNVY191187FB565B2,Brooklyn NY,These Are Powers,SOIPKQU12A8C143525,Cockles,259,2007
ARNVY191187FB565B2,Brooklyn NY,These Are Powers,SONQTLP12A8C143513,Nubians On Franklin Ave.,284,2007
AR8O7MV1187B9A31B6,Other,Silence 4,SOHOOVR12AB017D630,Where Are You?,226,2000
ARS6KFB1187FB59B12,Other,K.I.Z.,SOTNAWQ12AB01870F4,Autofokus,231,2005
ARS6KFB1187FB59B12,Other,K.I.Z.,SOTNYOE12A8C136ACD,Freiwild,235,2005
ARIUHF71187FB40E4D,Other,Bloody Dead And Sexy,SOYITBC12AB0186462,Bloody Rose,198,2003
AROOVJH1187B9A5D0D,Other,Kirinji,SOHKMIJ12A8C13B1A0,Hankagai,391,2003
AR7V1WB1187FB3AF33,JoCo,BENEDICTION,SOESAWL12A81C1FCC2,Down On Whores (Leave Them All For Dead),323,1995
ARA0JEL1187B998FA3,"Vancouver, BC, Canada",Zumpano,SOEZJIE12A8C1318B7,Wraparound Shades (Album),228,1995
ARA0JEL1187B998FA3,"Vancouver, BC, Canada",Dub Wiser,SOKSCMS12A8C1318CC,Atom x,468,1995
ARP72BU1187B99CD9A,Other,Who Made Who,SOZFKKI12AB018602A,Satisfaction,265,2004
ARMW3B31187FB52A43,Other,Reverend Bizarre,SOSQREX12AB0184C30,Doomsower,336,2002
ARMW3B31187FB52A43,Other,Reverend Bizarre,SOZXQBU12AB0187B8F,Sorrow,1520,2007
AREPRLF124549A47FD,Other,Blessid Union Of Souls,SOFIVUF12A8C13943E,I Wanna Be There,270,1997
ARU2T6V1187FB5590B,"Sydney, Australia",INXS,SORVUFX12A6D4F72CC,Face The Change,214,1984
ARU2T6V1187FB5590B,"Sydney, Australia",INXS,SOMHPHC12A6D4F918B,God's Top Ten,295,2005
ARMA4H21187B9A5F4E,"Dublin, Ireland",Hothouse Flowers,SOFRKFN12A6D4F796A,Seoladh Na Ngamhna,43,1990
ARESS0Q1187FB3781B,Ohio,Morella's Forest,SOXSLRO12A8C13E277,One Glorious Night,167,1998
AR1SI131187FB39F9F,"Brewster, NY",Laura Branigan,SOCHUAW12A8C13E5E6,Dim All The Lights (LP Version),284,1995
ARYK7SY1187B98E532,Other,Gigi DAgostino,SORANZB12AF72AA4FD,Don't Cry Tonight,336,2006
ARYK7SY1187B98E532,Other,Gigi D'agostino,SOFXQHE12A58A8102D,Terapia,316,1997
ARYK7SY1187B98E532,Other,Gigi D'agostino,SOUQFUH12A8C1367EE,Gigi's Violin,494,1996
ARRZZGC1187B993590,"Piedmonte, Italy",Gianmaria Testa,SOJQGLZ12AC960A0FF,Habanera,277,1995
ARCZQM11187FB3ABC4,Other,Link Wray & The Wraymen,SORTOHO12AB01876C9,Dixie-Doodle,128,1960
ARN1ETG1187FB41238,Other,Rivermaya,SOZXCNC12AB018EF68,Ulan,269,1994
AR0BXMP1187FB474BB,"Los Angeles, CA",Threshold,SOTIHQJ12A8C142686,Clear,221,1997
AR25ZLK1187FB3AE82,"New Dellhi, India",Midival Punditz,SOWEBKB12AB01831F5,Forest Dreams,313,2002
AR25ZLK1187FB3AE82,"New Dellhi, India",Midival Punditz,SODCTWS12AF729B3D6,Rebirth,419,2002
AR5KSUJ1187B993A44,Minnesota,José James,SOYHLUG12AB018A47F,THE GREATER GOOD,259,2010
AR5KSUJ1187B993A44,Minnesota,José James,SOYBWBJ12AB018A46C,MADE FOR LOVE,231,2010
AROF8OV1187FB55B85,Sweden,Pelle Carlberg,SOLEFXD12AC3DFA062,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,247,2007
AROF8OV1187FB55B85,Sweden,Pelle Carlberg,SONQCXQ12AB017BBAE,I Love You_ You Imbecile,175,2007
AR0SRVL1187B98A9C3,"Lubbock, TX",Mac Davis,SOYMHOU12A8C1309A8,One Hell Of A Woman,174,1974
ARSZX2G1187B98FCCF,Other,Korpiklaani,SOAHPOW12A8C142E38,Isku Pitkästä Ilosta,251,2009
ARWI3LF1187B98E456,Other,Hugh Mundell,SOESZAS12A8C13FFC1,Jacqueline,188,1982
ARWI3LF1187B98E456,Other,Hugh Mundell,SOWWQOE12A8C13FFBA,Going Places,294,1982
ARHPDQM1187FB3C318,"Leona, Texas",Albert Collins,SOWISQE12A6D4F7DBB,Same Old Thing,356,1993
AR47N9A1187B988BF4,Other,Beth Rowley,SOOAMQE12A81C209E4,Only One Cloud,229,2007
AR47N9A1187B988BF4,Other,Beth Rowley,SOXJENB12AC468EB69,A Sunday Kind Of Love,199,2009
ARW2FBY1187FB4D587,"Boston, MA",7L & Esoteric,SOCBGCP12A8C13BFF0,Deathgrip,155,2004
AR5KFE91187FB4C5D7,Other,Coconut Records,SOFVJKA12AB017EF41,Wires,148,2009
ARHW67T1187B98CCEA,Other,Theoretical Girl,SOFIFXB12AB017DE00,The Boy I Left Behind,204,2008
ARMHSPU11F50C4FDF8,Other,Cérebro Eletrônico,SOWOQFL12A8AE44CB9,Ar condicionado,258,2004
ARD8L7F1187FB430B3,Other,Jazz Jamaica,SOKOZWM12A6D4F5847,Shank-Kai-Chek (Album Version),227,1998
ARD8L7F1187FB430B3,Other,Jazz Jamaica All Stars,SOWHNXW12A8C1419DB,Ball Of Fire,471,2001
ARI0W8Y1187B9A8BE9,Germany,Monrose,SOFVWIT12A8AE46400,Rebound,220,2007
ARI0W8Y1187B9A8BE9,Germany,Monrose,SOLWYHN12A8C141F53,Stolen,200,2008
ARQ55A41187B9A271A,Other,Scott Henderson,SOQFJBQ12AB0184E76,Smelly Ol' Dog Blues (LP Version),477,1994
AR79DE81187FB4FA40,"Los Angeles, CA",Sylvester,SOORGAU12AB018D697,Do You Wanna Funk,371,1990
AR79DE81187FB4FA40,"Los Angeles, CA",Sylvester,SOQMDVG12A8C141CFF,Body Strong,520,1979
ARHQYFB1187FB4AECF,Other,The Cortinas,SOYMQQN12A58A7D293,Radio Rape,219,1978
ARYSMVX1187B98CC8E,Weimar,Chandeen,SOVSVWU12A6D4F9A6F,In Power We Entrust The Love Advocated,311,1994
ARDHGXB122BCFCD697,New Orleans LA,The Generationals,SODMFKU12AB01846F6,Faces In The Dark,226,2009
ARQ45091187FB54009,Other,Allan Edwall,SOMGRKB12AF72A3FBB,Sommarvisa,150,1991
ARJ3TAF1187FB4AAB1,California,David & Steve Gordon,SOPQFFJ12AB0183400,Faithkeeper_ Part 1,532,1982
ARJ3TAF1187FB4AAB1,California,David & Steve Gordon,SOYJKGB12AB01877C7,Evenglow,311,1982
AR3EVEE1187B9994B7,Jamaica,Abijah,SOZEYFC12A58A77E0B,Children Of Love,205,2003
ARYHV5O1187FB4672A,"Brooklyn, NY",Brenda Russell,SOUHEUO12AB018756C,In Over My Heart,288,1993
AR5ZESQ1187FB52D2F,"Pittsburgh, PA",Rusted Root,SOPVTAT12A6D4FA787,Blue Diamonds,297,2002
AR5ZESQ1187FB52D2F,"Pittsburgh, PA",Rusted Root,SOPONGM12AF72A1C1F,Artificial Winter,258,1993
ARLATCO1187B9AF692,"Los Angeles, CA",Time Again,SOBSHQV12A8C136CDA,Day Like This,121,2008
AR138US119B340375E,Chatham UK-England,Pete Molinari,SOIEKSV12AB017AEE1,The Ghost Of Greenwich Village,154,2009
ARP8ARJ1187B98B982,Other,Skunk D.F.,SOWRJBZ12AAF3B243C,Edén,231,2005
ARN1FS11187B9983D0,"Chico, CA",Number One Gun,SOLJAXN12A6D4F803B,Golden Smile,209,2005
ARN1FS11187B9983D0,"Chico, CA",Number One Gun,SOVRVCB12A8C134DEF,This Holiday,207,2005
ARMOXAG1187FB54041,Other,The Coral,SOBJISI12AAA8C4AAE,Michael's Song,172,2008
ARMOXAG1187FB54041,Other,The Coral,SODOODB12A8C136CC1,God Knows,229,2001
ARGEZ5E1187FB56F38,Other,Audio Adrenaline,SOPAESK12A58A7BA11,Some Kind Of Zombie (Criscoteque Remix),280,1997
ARGEZ5E1187FB56F38,Other,Audio Adrenaline,SOJJVKE12A8C139252,My God  (Audio Adrenaline Album Version),219,1992
ARVWX1G1187B992EF1,Other,Loretta Lynn / Conway Twitty,SOPFCCI12AB0183519,After The Fire Is Gone,157,1989
ARL1ZND1187B9AE2D4,Other,Roine Stolt,SOOOZCE12AB017FAEC,Oceanna baby dolphin,207,1998
ARL1ZND1187B9AE2D4,Other,Roine Stolt,SOMCQWG12AB018115F,Dissonata,603,1994
AR531IG1187FB59B35,CANADA - Ontario,Back Door Slam,SOOQCOC12A8C132A5A,Heavy On My Mind (Album Version),320,2007
ARPKQCH1187FB517D8,Other,Langhorne Slim,SOMJZOZ12AF72A228D,Loretta Lee Jones,143,2005
ARPKQCH1187FB517D8,Other,Langhorne Slim,SOYJBFH12AF729A44A,Hanshaw Shuffle (Drunken Horse),79,2005
ARPKQCH1187FB517D8,Other,Langhorne Slim,SOJNZPK12AC3DF511D,Be Set Free,156,2009
ARPKQCH1187FB517D8,Other,Langhorne Slim,SOHLFKI12AB0184119,I Aint Proud,173,2005
AR9C8IE1187B9ACC99,"Los Angeles, CA",System of a Down,SOTKFLY12AF72A73C3,ATWA,176,2001
AR3FBD81187B98A9A2,"Daisy, KY",Roscoe Holcomb,SOFKCSO12AB01845AF,Omie Wise,277,1998
ARCJYI61187B9A0349,Other,Namnambulu,SOHCLOW12A8C1393CB,Guardian Angel,331,2002
ARCJYI61187B9A0349,Other,Namnambulu,SOTGLCR12A8C135270,Alone,365,2005
AR40GYJ1187FB489E1,Other,Adrienne Bailon,SOQOHDB12AB0180714,Big Spender,229,2009
ARCA2ZR1187B988ED7,Other,Rocazino,SOJBPJF12A8C14095F,Hvad Forlanger Du Mer',268,1995
AROZ8ZW1187B989A67,Other,Blue Oyster Cult,SOIBZUC12A8C1346ED,Tattoo Vampire,161,1976
AROZ8ZW1187B989A67,Other,Blue Oyster Cult,SOPAMVK12A8AE48E11,Burnin' For You,272,1981
ARY8GOB1187FB4C12C,Other,3 Inches Of Blood,SOUMIOQ12AB018B8A4,Fierce Defender,316,2009
ARHN74X1187B98D79F,"Galveston, TX",Bill Engvall,SOWXSQT12A6D4FC02E,T-Ball and Indian Guides (LP Version),482,1998
ARXPE8V1187B99AEC9,"Hertford, England",Deep Purple,SONEEVS12A8C13FD4E,Paint It Black,306,1988
ARM0RY81187B9AF248,"Los Angeles, CA",Jerry Goldsmith,SOGFKYA12A8C138244,Identification,62,2000
AR5YHDK1187FB4CFB6,Other,All Natural,SOXGAAP12AB01844F4,Fresh Air,214,2002
ARBS1OC1187FB44CAF,"Atlanta, GA",T.I.,SOVMCQA12AF72A3411,Chillin With My Bitch [Featuring Jazze Pha] (Explicit Album Version),236,2004
ARQL9SK1187FB41D84,"St. Louis, MO",Greg Osby,SOBUMLO12A6D4F694A,The Inner Circle of Principle,282,2002
ARQL9SK1187FB41D84,"St. Louis, MO",Greg Osby,SOAGOSJ12A67ADAF32,Cad'Lack Back,295,2002
ARQPT7O1187B9AAF4F,Other,The Sensational Alex Harvey Band,SOHMLNS12A58A7DA68,Delilah,317,1975
ARDLMT21187B98B5F0,Other,Jacek Kaczmarski,SOVJMEW12A8C13492B,Barykada (Smierc Baczynskiego),162,1987
ARHSGAW1187B9898C7,Other,Funkdoobiest,SOMWWEJ12AB0186304,Who's The Doobiest,173,1993
ARNOGWQ1187FB43F47,Other,Lifelover,SOVHLGN12AB0180FE6,Kärlek_ Becksvart Melankoli (Love_ Pitch Black Melancholy),284,2006
ARIYQNF11C8A4222D5,Other,The War On Drugs,SOAFZFN12A8C140224,Taking The Farm,240,2008
ARQKQ801187B9AC143,Other,The Blasters,SOPABJL12AB0189379,Kathleen,295,1991
ARA82OQ1187B9B5AE0,Other,Beatallica,SOOUYYR12A58A7B988,Hero of the Day Tripper,202,2009
AREM86Q1187FB4B04D,"London, England",Audience,SORTKXN12A6D4F6F59,Trombone Gulch,163,1972
AR3FST51187B9B79CB,"St. Albans, England",Source Direct,SOQUJXT12A8C139D9A,A Made Up Sound,385,1995
ARBHPCJ1187B9B0853,Other,Ulf Lundell,SOCHCGY12A8C13B029,Odysseus (1999 Digital Remaster),347,2005
ARBHPCJ1187B9B0853,Other,Ulf Lundell,SOCLPQH12A8C13EF34,Den Stora Ensamheten Utanför Allt,326,2005
AR2FUA61187B9A52E2,Other,Nikolaj Nørlund,SODJLJD12AB01874C6,Ridset I Panden,256,1997
AR9NAVM1187FB51B69,Other,Life Long Tragedy,SOGGBMU12A8C145B5D,Collecting Dust,205,2008
ARA0J0L1187B9A80F7,Other,Pólo Norte,SOZHXWW12AB018380C,Lisboa,239,2000
ARQOBT71187FB4CCCA,Other,Beirut,SOBLPAU12A8C140704,Napoleon On The Bellerophon,211,2007
ARQOBT71187FB4CCCA,Other,Beirut,SOABNPW12A6D4FC9B5,The Canals Of Our City,141,2005
ARQOBT71187FB4CCCA,Other,Beirut,SOCIGMX12A8C144150,My Night With the Prostitute From Marseille,185,2007
ARZVTQO1187FB3BD2A,Saint Louis,Erin Bode,SONIMSH12A8C13F160,Over And Over,264,2006
ARVX1541187FB3CC59,NY - New York City,Eric Andersen,SOGDGOR12A8C131E53,Is It Really Love At All,321,1972
AR617PT1187FB504AC,"New York, NY",Winger,SOROUQS12A8C13E4F8,Blind Revolution Mad,347,1993
ARI1ZX61187FB42B51,Other,Amanda Ghost,SOBYHCC12A6D4F90A5,Blood on the Line,180,2006
ARUD6KN1187B991984,Other,Jan De Wilde,SOWTHFS12A6D4F8779,Moordenaar,116,2000
ARUD6KN1187B991984,Other,Jan De Wilde,SOUOMWI12A6D4F53EA,De Verdwenen Karavaan,296,2000
ARRXD651187B9A3358,"London, England",Femi Kuti,SONYOUS12AB017CB16,Dem bobo,432,2004
ARODAJU1187FB39FE9,Other,The Pacifics,SONDMJP12AB01829FF,Kadence vs. Uncle Norm,107,2005
ARLOIB41187FB3FF76,Other,Think About Mutation,SOQKBJP12A67ADCE14,Irregular,271,1997
ARQOG9F1187FB3C8D9,Other,Brother Firetribe,SOPIKDK12A6D4FBFF4,Going Out With A Bang,236,2008
ARFKY031187B9906DA,Connecticut,Eden's Curse,SORVREU12AB0184168,Raven's Revenge,295,2008
ARUOEVG1187B9A2380,"Brixton, England",Clor,SOTEVAS12A8C139841,Magic Touch,221,2004
ARVM1P11187FB42C62,"Brooklyn, NY",Joan As Police Woman,SOAOETG12A8C139985,Hard White Wall,252,2008
ARB8X771187B99FF76,Other,SITD,SOXDAST12A6D4FC59E,Hurt,281,2003
ARQDJVK11F33DFFFE5,Other,Aterciopelados,SOGSNMI12AB0183CF7,Florecita Rockera,178,1995
AR432KB1187FB36B81,Other,Fotheringay,SOPDLYP12AB0189976,Restless,165,2008
ARH8QBU1187B98ECC2,"Yonkers, NY",Lil' Zane,SOSPWOJ12A6D4F7796,Ways Of The World,274,2000
ARG53231187FB3982D,"Philadelphia, PA",The Starting Line,SOWYFAX12A6D4F7A3D,A Goodnight's Sleep,264,2002
ARXM0T41187B9AE5C5,"St. Louis, MO",The Bluetones,SOWFLQL12A6D4F7F8D,Bluetonic,249,1995
AR9ARLI1187FB59451,Other,Chihiro Onitsuka,SOFCDLT12A8C1353AD,Cage (Inst.),271,2000
AR5QPGV1187FB550DB,Other,December Wolves,SOJVULL12AB0180122,Desperately Seeking Satan,365,2002
ARA20RU1187B9ABF59,Other,Daniel Merriweather,SOLSEQY12AB017D400,Red,219,2009
ARU44TY1187FB4F15F,Other,ItaloBrothers,SOPXRNS12AB0186314,Stamp On The Ground,197,2009
ARU44TY1187FB4F15F,Other,ItaloBrothers,SOISMLS12AB0181194,So Small,228,2009
ARKNPAZ1187B98E925,"Washington, D.C.",Stacy Lattisaw,SOVRMJX12AB017DDC5,Hey There Lonely Boy,239,1982
ARB2SGK1187B992B40,Italy,Stadio,SOZYTNX12A6D4F7DF3,Di Nessun Altro,262,2005
AR86J6P1187B9B66FD,"Greenwich Village, NY",Harry Chapin,SOWAUIT12A58A7C546,Odd Job Man,316,1979
AR18WND1187FB4D04D,"Miami, FL",Against All Authority,SOFQLHT12A8C141077,Keep Trying,108,1998
AR18WND1187FB4D04D,"Miami, FL",Against All Authority,SOWDRCO12A58A792F7,Dinkas When I Close My Eyes,100,2000
ARX18RJ1187B9AEFB7,"Dallas, TX",Absu,SOMKOBK12AB017E3ED,Highland Tyrant Attack,298,1997
ARHRIPD1187FB4FBED,READING/LONDON,Does It Offend You_ Yeah?,SOQOWAT12A8C135444,With A Heavy Heart (I Regret To Inform You),243,2008
AREKK4Z1187B9A4DDA,Other,The Charmers,SOITYRZ12AB0182F53,Skinhead Train,159,2002
ARLOH1B1187B999A9C,"Toronto, Ontario, Canada",Loverboy,SOBGYNM12A8C134692,Turn Me Loose,336,1980
ARQ4O941187B9AA6D4,Other,Quit Your Dayjob,SOKJKWS12AB018371E,Freaks Are Out,88,2004
AR4VSGJ1187FB41F88,"Burlington, Ontario, Canada",The Creepshow,SOOQXUD12AB017D2F8,Take My Hand,129,2008
ARJV7FC1187FB4646D,"London, England",System 7,SOXSAIM12A8C1327B4,Hangar 84,373,1995
ARJZX6S1187B9927C6,"Rotterdam, The Netherlands",Speedy J,SOVIKRZ12A8C137C74,Manhasset,402,2000
AR0S3YD1187B99967F,"Jacksonville, FL",The Classics IV,SOYRACV12A8C13C4D8,24 Hours Of Loneliness,128,1975
ARNNRN31187B9AE7B7,"Forrest City, AR",Al Green,SOIDBNB12A58A7A72C,Keep Me Crying,189,1976
ARFLQWF11F4C83B4E7,Other,60 Watt Kid,SOQBDCA12A8C1408D9,I Got Money,153,2007
ARTYXEZ1187FB54560,Other,The Airborne Toxic Event,SOYRFUE12AB0183E5C,Sometime Around Midnight,304,2008
ARFJZRY1187FB3C85E,"Paterson, NJ",Bette Midler,SOOTYVJ12A8C14184B,The Rose,215,1979
AR4571B1187B9B976D,Other,Astrix,SOVWHFR12AB0186C47,Techno widows,412,2004
AR4571B1187B9B976D,Other,Astrix,SOSEWUU12A582916E4,Sex style,377,2004
AR4571B1187B9B976D,Other,Astrix,SOOYOLI12AB0185CA5,Eye To Eye,396,2002
ARFQOGB1187FB36588,"Memphis, TN",Johnny Burnette,SOWSRIF12A6D4F748A,Settin' The Woods On Fire,122,1995
ARFQOGB1187FB36588,"Memphis, TN",Johnny Burnette,SOWKUAI12AF72A1FC1,Rock Billy Boogie,151,2006
ARJYEDS11E2835DC00,Other,KA SO RE,SOOCXVJ12AB018171D,Dramatically Keep You,236,2008
AR2VNTF1187FB40BE9,Other,Sophie Rimheden,SOQKIKH12AB0188E7D,In Your Mind,272,2003
AR1SHY11187B9A1CB1,Other,DJ Laz,SOMZICS12AB017D548,So Fresh So Fly,204,1998
AR1SHY11187B9A1CB1,Other,DJ Laz,SOAFEJY12A81C20F6B,Sabrosura,211,1998
AR0YIO81187FB39F86,Other,Barbara Morgenstern,SOJOOPN12AB018AF65,Morbus Basedow,237,2008
AR6GJHK1187B994971,State College PA,Dawn Kinnard,SOLKMNQ12A8C13A890,All In Your Head,228,2008
AROB9PV1187B9909D2,Other,Puerto Rican Power,SOAZYYF12A58A783C3,Resbala Mojado,354,1994
ARRM70G1187B9A7F64,"Hudsonville, MS",Junior Kimbrough,SOHPAVE12A8AE47190,Meet Me in the City,190,1997
ARANIJI11F4C83EFD2,Other,Toots & The Maytals,SOVFKXD12A58A80239,Never Get Weary,257,1981
AROMCEV1187B9B3F58,Athens GA,Drive-By Truckers,SOEIRNK12A58A7BE1C,Road Cases,167,2001
AROMCEV1187B9B3F58,Athens GA,Drive-By Truckers,SOYMKPM12AB018A8D2,Birthday Boy  ,218,2001
ARP6FTK1187B99C59F,California,Softlightes,SOOTMKV12A8C13EB01,The Microwave Song,231,2007
ARVJ6541187B9A4C3E,Norrtälje,Månegarm,SOFYJDL12A58A7DD52,Vargbrodern Talar,93,2007
ARFVKN11187FB50F73,Mississippi,Chris Taylor,SOUDCBI12A8C13CDD3,Speak To Me In Mysteries,166,2008
ARJFOHC1187B9B0EC1,Other,Martin Eyerer,SOYORBF12A8C13B3B5,Furthermore,535,2008
ARPITD31187FB538FF,Other,Ex Models,SOYMDKW12A6D4F76A0,Intro,81,2003
